01	Is the Pledge of Allegiance a Religious Exercise?	"""The Bush administration, in its petition to the high court, argues that the Pledge is not like a prayer or invocation. 'Not every reference to God amounts to impermissible government-endorsed religious exercise,' the government asserts. True enough. But for schoolchildren, reciting the Pledge in a ritualized way, with hand over chest, comes pretty close.  When you are saying the Pledge, you are not just reciting a nursery rhyme or passively handling a coin that has 'In God We Trust' on it. You are actively promising belief in and loyalty to a set of values that include, thanks to those two words, monotheism. Not everyone believes in that value. If the First Amendment means anything, those who don't should not feel compelled to state that they do."""
10	Should Volunteer Civilian Groups Such as the Minutemen Patrol the Borders?	"""The Border Patrol does this every day, and they are qualified and very well trained to handle the situation... Ordinary Americans are not. So there's a danger that not just illegal migrants might get hurt, but that American citizens might get hurt in this situation."""
01	Can Marijuana Help Treat Alzheimer’s Disease?	reviewing the recommendations of an expert panel, we have decided to add Agitation of Alzheimer’s disease to the list of medical conditions for which a doctor may writea statement of support for the medical use of marijuana.”
10	Should Tablets Replace Textbooks in K-12 Schools?	"People who read print text comprehend more, remember more, and learn more than those who read digital text. The brain interprets printed and digital text in different ways, and people generally read digital text 20-30% slower than print. [26] [27] According to Pulitzer Prize winning technology writer Nicholas Carr, peer-reviewed studies show that reading hyper-linked text may increase the brain's ""cognitive load,"" lowering the ability to process, store, and retain information, or ""translate the new material into conceptual knowledge."" [28] In addition, students who type lecture notes instead of write their notes by hand tended to write more, process less, and perform worse on recall tests. [52] Read More"
01	Is a Two-State Solution (Israel and Palestine) an Acceptable Solution to the Israeli-Palestinian Conflict?	"""The American Jewish pro-Israel, pro-peace community must now, more imperatively than ever, adhere to its core policies of promoting a genuine two-state solution along the lines of the Taba talks of 2000 or the Geneva Accord of 2004. And that means the establishment of a Palestinian state in at least 97.6 percent of the West Bank, Arab East Jerusalem, and the Gaza Strip. If that is to happen at all, it must happen soon, because with every delay in the peace process, with every derailment, with every period of neglect, the settlers and their supporters in the Israeli army, the developers and their supporters in the government, are busy building and expanding Jewish areas of settlement, shrinking the space for a Palestinian state and real, durable peace from one day to the next."""
01	Can the “High” Associated with Marijuana Provide a Benefit to Health?	effect [getting ‘high’] can be helpful because excess release of glutamate — which is also an essential chemical messenger in the brain — is implicated in various disorders, including Alzheimer’s. This … may explain why THC-like compounds, called cannabinoids, help protect brain cells in cases such as ischemia, or blocked blood vessels; excitotoxicity, or overstimulation of nerve cells; and even physical injuries.”
10	Do Euthanasia and Physician-Assisted Suicide Violate the Hippocratic Oath?	"""The context in which physicians might end patients' lives has changed. Hippocrates never had a patient on a ventilator. As recently as about thirty years ago no physician had a patient with recurrence of leukemia after bone marrow transplantation. Modern medicine has changed the context in which patients now die, from one natural death with relative impotence of physicians to change the course of dying, to medical prolongation of life resulting in different and unnatural forms of dying. The injunction against lethal drugs in the old context of dying remains valid, but we rightly should reassess it in the context of modern forms of dying.  …The physician who prolongs her patient’s life, but who then aids in the patient’s request to die, has not violated the Hippocratic injunction, and in fact has fulfilled the physician’s duty to heal so far as is reasonable without producing harm."""
01	Should Gay Marriage Be Legal?	"Gay marriage bans cause humiliation and uncertainty for children being raised by same-sex couples. In ruling Texas' gay marriage ban unconstitutional, San Antonio-based federal judge Orlando Garcia stated that the ban ""causes needless stigmatization and humiliation for children being raised by the loving same-sex couples being targeted."" [138] Children of unmarried same-sex couples are denied the stability that comes with having married parents, including the guarantee of child support in the case of divorce and an automatic legal connection to both parents. [107] If no legal relationship is established, the child cannot be sure of receiving financial support from the non-biologically related partner, and is not guaranteed an inheritance if that partner dies without leaving a will. [151] Read More"
01	Does Illegal Immigration Relate to Higher Crime Incidence?	"""Complex problems are associated with illegal aliens who commit crimes... aliens do not confine their criminal activities to border cities. Communities throughout this country are experiencing increasing alien involvement in drug importation and distribution, weapons smuggling, and violence against persons and property. The escalation in alien crime has placed added demands on state and local law enforcement personnel.  In the [2005 U.S. Justice Department] population study of 55,322 illegal aliens, researchers found that they were arrested at least a total of 459,614 times, averaging about 8 arrests per illegal alien."""
10	Should the US Increase Its Use of Natural Gas?	"""Having a fleet of natural gas–powered vehicles (NGVs) would simply replace U.S. dependence on foreign oil with a dependence on natural gas, another fossil fuel. The United States has scarcely 3 percent of the world's proved natural gas reserves, yet even without the increased demand that would result from an NGV fleet, the country already consumes nearly a quarter of the world's natural gas. At current rates of consumption, U.S. proved reserves would only meet national demand for another nine years...  Just like oil, natural gas is a finite, nonrenewable resource. This means that switching to a fleet of NGVs would be at best a short-term fix. As natural gas becomes more difficult to obtain and more costly, a fleet of NGVs and the 20,000 or so natural gas refueling stations that would be required to support them would simply be abandoned...  Choosing natural gas to power our vehicles would send the United States down the same expensive and inefficient path that created our addiction to foreign oil and our dependence on a resource that will ultimately run out."""
01	Should the United States Authorize the Keystone XL Pipeline to Import Tar Sand Oil from Canada?	"""I am encouraged that the Keystone XL pipeline project will come to a vote on the Senate floor as one of the first pieces of legislation for the 114th Congress. We have everything to gain by building this pipeline, especially since it would help create thousands of jobs right here at home and limit our dependence on foreign oil. Every state – including West Virginia – would benefit economically from this activity. It is my sincere hope that we can once and for all move forward with this important project."""
01	Should Gay Marriage Be Legal?	“The case for allowing gays to marry begins with equality, pure and simple. Why should one set of loving, consenting adults be denied a right that other such adults have and which, if exercised, will do no damage to anyone else? Not just because they have always lacked that right in the past, for sure: until the late 1960s, in some American states it was illegal for black adults to marry white ones, but precious few would defend that ban now on grounds that it was ‘traditional’. Another argument is rooted in semantics: marriage is the union of a man and a woman, and so cannot be extended to same-sex couples. They may live together and love one another, but cannot, on this argument, be ‘married’. But that is to dodge the real question—why not?—and to obscure the real nature of marriage, which is a binding commitment, at once legal, social and personal, between two people to take on special obligations to one another. If homosexuals want to make such marital commitments to one another, and to society, then why should they be prevented from doing so while other adults, equivalent in all other ways, are allowed to do so?”
01	Should Flavored Milk Be Available in Schools?	"""It seems clear to me that there are far better ways to trim calories and added sugar from the menu than removing chocolate milk, which makes so many positive contributions to children's diets...  [C]hocolate milk is just as nutrient-rich as white milk, and if it helps children drink more milk, then that's a positive strategy."""
10	Should Performance Enhancing Drugs (Such as Steroids) Be Accepted in Sports?	"""If you try to get every last little cheater, you're going to be pretty frustrated. There are always going to be ways to beat testing. But if you don't test, sport is gone, it really is. Then you might say, well, OK, everybody is going to be on drugs, and they will all be equal again. But people will start getting really sick. All these things are toxic."""
01	Does Obamacare Allow Health Insurance Plans to Cover Alternative Medicine? - YES	"""Licensed Naturopathic physicians provide services that are important to millions of Americans, and nothing in the Affordable Care Act prevents insurance companies from including licensed Naturopathic physicians in their network of providers, or from covering services that licensed Naturopathic physicians provide.   The Affordable Care Act requires non-grandfathered health plans in the individual and small group markets to cover the essential health benefits package, which includes 10 general categories of items and services described in the statute that are equal in scope to a typical employer health plan. The benefits must be substantially equal to the essential health benefits covered by the state benchmark plan...  Plans may also offer additional benefits. Therefore, even if the state benchmark plan does not cover services provided by a licensed Naturopathic physician, qualified health plans may choose to cover those services."""
10	Can Alternative Energy Effectively Replace Fossil Fuels?	"""Although wind, solar, biofuels and nuclear all compete with fossil fuels as sources of primary energy, their contribution to the world's total energy demand is limited because they are more expensive than fossil fuels – and in the case of nuclear, limited by waste and disposal concerns...  While we recognize the risks of climate change we also conclude that the world will continue to demand oil and gas for a majority of its primary energy supplies for many decades to come."""
01	Does the Regular Smoking of Marijuana Cause Lung Cancer or in Any Way Permanently Injure the Lungs?	(MJ) smoking produces inflammation, edema, and cell injury in the tracheobronchial mucosa of smokers and may be a risk factor for lung cancer… We conclude that MJ [marijuana] smoke containing Delta-9-THC is a potent source of cellular oxidative stress that could contribute significantly to cell injury and dysfunction in the lungs of smokers.”
01	Is Cell Phone Radiation Safe?	“X-rays and UV rays carry enough energy that they can physically rearrange DNA structure (and that ain’t good!). Visible light is not dangerous because it does not have enough energy to damage DNA… What about cell phones? They typically broadcast between 800 Mhz and 2.1 GHz, which corresponds to an energy that is one million times less than visible light… The only effect of such low-energy radiation is a tiny amount of heating of the ear and brain matter – about one one-thousandth as much as the brain heating caused by wearing a hat… The nature of light and of our bodies suggest that cell phone radiation cannot cause cancer, no matter how much is present. Similarly, radio waves, TV transmissions, microwaves and the radiation from power lines are all too feeble to cause DNA damage, and, hence, cancer. Tell your friends — feel free to call them!”
10	"Should the Words ""under God"" Be in the US Pledge of Allegiance?"	"""The phrase 'under God' should never have been added to the Pledge of Allegiance. This measure was designed to pander to political and religious interests and thereby transformed a secular affirmation into a religious oath. Those who insist that it's not religious should ask themselves how they would feel if it read 'under no God' or 'under Allah.' Then they might understand why it's inappropriate."""
01	Are DACA and the DREAM Act Good for America?	"""All DACA recipients grew up in America, registered with our government, submitted to extensive background checks, and are diligently giving back to our communities and paying income taxes. More than 97 percent are in school or in the workforce, 5 percent started their own business, 65 percent have purchased a vehicle, and 16 percent have purchased their first home. At least 72 percent of the top 25 Fortune 500 companies count Dreamers among their employees.   Unless we act now to preserve the DACA program, all 780,000 hardworking young people will lose their ability to work legally in this country, and every one of them will be at immediate risk of deportation. Our economy would lose $460.3 billion from the national GDP and $24.6 billion in Social Security and Medicare tax contributions.   Dreamers are vital to the future of our companies and our economy. With them, we grow and create jobs. They are part of why we will continue to have a global competitive advantage."""
10	Should Euthanasia or Physician-Assisted Suicide Be Legal?	"""[C]ampaigning to end certain people’s lives doesn’t end suffering – it passes on the suffering to other similar people, who now have to fear they are the next people in line to be seen as having worthless lives. And people who have died from a drug overdose have no freedom of choice at all. Moreover, societies that authorize suicide as a 'choice' for some people soon end up placing pressure on them to 'do the right thing' and kill themselves... Seeing suicide as a solution for some illnesses can only undermine the willingness of doctors and society to learn how to show real compassion and address patients’ pain and other problems. In states that have legalized assisted suicide, in fact, most patients request the lethal drugs not due to pain (or even fear of future pain), but due to concerns like 'loss of dignity' and 'becoming a burden on others' – attitudes that these laws encourage. The solution is to care for people in ways that assure them that they have dignity and it is a privilege, not a burden, to care for them as long as they live."""
10	Should Prostitution Be Legal?	"""In my police career, I met and even developed working relationships with 'working girls.' The work is nothing like Julia Roberts in 'Pretty Woman.' It is deplorable and in many ways degrades and robs the participants of fragile parts of their humanity...  [M]any prostitutes have been forced or coerced into sex trafficking by abusers. Legalization won't stop that. More than likely, male abusers still will profit from trafficking their victims — this time, in legalized locations facilitated and regulated by the government itself.  Legalization would put lipstick on modern-day slavery and call it another step in the liberation of women.  I would say the idea that prostitution should be legalized is wrong. For those few who suggest otherwise, I would argue sex for money is illegal not just because it's immoral, but because it's just plain bad for women at every level."""
01	Should Abortion Be Legal?	“I believe that life starts at conception. And it’s never stopped me from being pro-choice. …I know that throughout my own pregnancies, I never wavered for a moment in the belief that I was carrying a human life inside of me. I believe that’s what a fetus is: a human life. And that doesn’t make me one iota less solidly pro-choice… Here’s the complicated reality in which we live: All life is not equal. That’s a difficult thing for liberals like me to talk about, lest we wind up looking like death-panel-loving, kill-your-grandma-and-your-precious-baby storm troopers. Yet a fetus can be a human life without having the same rights as the woman in whose body it resides. She’s the boss. Her life and what is right for her circumstances and her health should automatically trump the rights of the non-autonomous entity inside of her. Always… …I would put the life of a mother over the life of a fetus every single time — even if I still need to acknowledge my conviction that the fetus is indeed a life. A life worth sacrificing.”
01	Should States Issue Driver’s Licenses to Immigrants in the United States Illegally?	"""If 13 million people living within our borders can't drive, fly, travel on a train or bus, or otherwise participate in society without a driver's license and they cannot get a legitimate one, then the market will supply them an illegal fraudulent one...  On the other hand, if illegal aliens are allowed to get legitimate licenses upon thorough vetting of their identity, then the only ones who will be trying to get fraudulent documents will be terrorists or criminals...   Fourteen states currently allow driver's licenses to be obtained without showing 'legal presence.' These laws were enacted for public safety reasons -- to ensure that drivers meet some standard to drive and to lower insurance premiums by decreasing the pool of unlicensed and uninsured drivers...  The analogous arguments hold for national security -- the more we can encourage otherwise law abiding people within our borders to participate in the system the easier it will be to identify those that pose a true threat."""
01	"Should the Words ""under God"" Be in the US Pledge of Allegiance?"	"""The decision that the Pledge of Allegiance is unconstitutional reflects a misunderstanding of our Constitution. Belief in a Creator is central to the ideas upon which our nation was founded. To suggest that listening to the Pledge of Allegiance may harm any child is absurd. To block schools from allowing the pledge adds arrogance to the absurdity."""
01	Do Electronic Voting Machines Accurately Capture Voter Intent?	"""DRE systems take the ambiguity out of vote counting by eliminating ballot review problems like 'hanging' and 'pregnant' chad and errors like over votes or unintentional under votes. Voters using DRE systems are presented with ballot choices in highly readable and intuitive formats. Upon completion of voting, system generated ballot reviews allow voters to go back and fill in missing votes or correct mistakes - meaning fewer votes are cast in error."""
10	Should Recreational Marijuana Be Legal?	"Legalizing marijuana is opposed by major public health organizations. Some of the public health associations that oppose legalizing marijuana for recreational use include the American Medical Association (AMA), the American Society of Addiction Medicine (ASAM), the American Academy of Child and Adolescent Psychiatry, and the American Academy of Pediatrics. [151][94][152][153][154] ""Legalization campaigns that imply that marijuana is a benign substance present a significant challenge for educating the public about its known risks and adverse effects,"" the American Academy of Pediatrics said. [156] The ASAM ""does not support the legalization of marijuana and recommends that jurisdictions that have not acted to legalize marijuana be most cautious and not adopt a policy of legalization until more can be learned."" [94] The AMA ""believes that (1) cannabis is a dangerous drug and as such is a public health concern; (2) sale of cannabis should not be legalized."" [157] Read More"
01	Birthright Citizenship Debate: Should Children Born on US Soil to Undocumented Immigrants Automatically Have US Citizenship?	"""Under the umbrella of family rights with regard to immigration policy, repealing birthright citizenship would severely harm families by creating splits within newly immigrated families, placing unfair burdens on new immigrants, and disabling the American dream. As a hallmark of immigration law, family unity in the U.S. would be at risk of dissolution without birthright citizenship, and immigrant families who are already at an economic disadvantage in the U.S. would face a greater struggle to support themselves and succeed in American society. Most importantly, without birthright citizenship, citizenship in the U.S. would become the basis for a caste system – at the top, a class of Americans, and at the bottom, a class of descendants of modern immigrants, politically, legally, and socially disabled without the privilege of citizenship in the place they call home."""
10	Should Recreational Marijuana Be Legal?	“Marijuana causes pyschosis. Psychosis causes violence. The obvious implication is that marijuana causes violence… [L]egalization signals that marijuana is not dangerous and encourages teen use. The states with the highest rates of youth marijuana use all allow legalized recreational sales or medical sales with very loose conditions. The United States should not legalize cannabis nationally; it should move to discourage more states from legalizing, and it should consider pressuring those that have already done so to reverse course.”
01	Should Tablets Replace Textbooks in K-12 Schools?	"Tablets help students better prepare for a world immersed in technology. Students that learn technology skills early in life will be better prepared to pursue relevant careers later in life. The fastest growing and highest paying jobs in the United States are technology intensive. Employment in ""computer and information systems"" is expected to grow by 18% between 2010-20, according to the US Bureau of Labor Statistics. [13] Read More"
01	Does Obamacare Allow Health Insurance Plans to Cover Alternative Medicine? - YES	"""One clause of the health law in particular — Section 2706 — is widely discussed in the alternative medicine community because it requires that insurance companies 'shall not discriminate' against any health provider with a state-recognized license. That means a licensed chiropractor treating a patient for back pain, for instance, must be reimbursed the same as medical doctors. In addition, nods to alternative medicine are threaded through other parts of the law in sections on wellness, prevention and research...  The Patient-Centered Outcomes Research Institute, created by the health law, is funding studies on alternative medicine treatments to determine their effectiveness...  Some states, like Washington, are ahead of the rest of the country in embracing alternative practitioners. The Bastyr University system, where Guiltinan works, treats 35,000 patients a year with naturopathic medicine. Sixty percent of the patients billed insurance companies for coverage."""
10	Should the Drinking Age Be Lowered from 21 to a Younger Age?	MLDA 21 reduces traffic accidents and fatalities. 100 of the 102 analyses (98%) in a meta-study of the legal drinking age and traffic accidents found higher legal drinking ages associated with lower rates of traffic accidents. [19] In the 30 years since MLDA 21 was introduced, drunk driving fatalities decreased by a third. [50] The National Highway Traffic Safety Administration (NHTSA) estimates that MLDA 21 has saved 31,417 lives from 1975-2016. [50] Read More
01	Should the Federal Minimum Wage Be Increased?	“If the minimum wage in 1968 had simply kept up with inflation it would be more than $10 today. If it also kept up with the added productivity of American workers since then, it would be more than $21 an hour… More money in people’s pockets means more demand for goods and services, which means more jobs not fewer jobs. Studies also show that when the minimum is raised more people are brought into the pool of potential employees, giving employers more choice of whom to hire. This reduces turnover and helps employers save money. Finally, employers who don’t pay enough to lift their employees out of poverty are indirectly subsidized by the rest of us – who are paying billions each year in food stamps, Medicaid, housing assistance, and welfare, to make up the difference. The minimum wage should be raised to $15 an hour. It’s the least that a decent society should require.”
01	Did the Founding Fathers Support a Separation of Church and State?	"""It was Jefferson who gave us the phrase, 'a wall of separation between church and state.' It's downright silly to act as if those specific words, 'separation of church and state,' have to be in the Constitution for the concept to be there.  Madison in pleading for Virginia's ratification of the new Constitution said, 'There is not a shadow of right in the general government to intermeddle with religion.' This view was consistent with his earlier comment on the Statute for Religious Liberty when he wrote Jefferson that the bill had 'extinguished forever the ambitious hope of making laws for the human mind.' Madison's logic requires a separation of church and state well beyond a flimsy injunction against the establishment of a national church...  The Founders were divided but the majority favored separation of church and state. It was precisely for religious freedom, not against it, that Jefferson wanted to keep the church out of the state's business and vice versa."""
01	Are Electronic Voting Machines Mechanically Reliable?	"""How often do electronic voting machines break down?   DRE systems are relatively new, generally in the marketplace for less than two years. As a result, statistics in this area are limited. Vendor reported experiences with DRE break downs suggests that the rate is nominal. All vendors must submit their equipment to rigorous testing which includes tests to determine the ruggedness of the hardware. These tests assure that DREs can be expected to have a useful life well into the future."""
01	Did the Founding Fathers Support a Separation of Church and State?	"""It is ironic, then, that evangelicals—so focused on the 'true' history—have neglected their own. Indeed, the one group that would almost certainly oppose the views of 21st-century evangelicals are the 18th-century evangelicals... In state after state, when colonists and Americans met to debate the relationship between God and government, it was the proto-evangelicals who pushed the more radical view that church and state should be kept far apart. Both secular liberals who sneer at the idea that evangelicals could ever be a positive influence in politics and Christian conservatives who want to knock down the 'wall' should take note: It was the 18th-century evangelicals who provided the political shock troops for Jefferson and Madison in their efforts to keep government from strong involvement with religion."""
01	Is a Two-State Solution (Israel and Palestine) an Acceptable Solution to the Israeli-Palestinian Conflict?	"""The only solution can be a political one achieved by peace negotiations and compromise, mutual recognition and acceptance. Israel should recognize the existence of a Palestinian state and withdraw from the vast majority of its settlements in the occupied territories. Minor border alterations on the basis of land exchange by agreement can allow some Jewish settlements stay under the PA [Palestinian Authority]. At the same time the Palestinians should stop terrorist activities and convince the Israelis that they accept Israel as the nation-state of the Jewish people. They should declare their withdrawal from the right of return and accept the solution of resettlement, compensation and rehabilitation as specified in the UN decision 194 section iii. At the end of negotiations a solution can be found for Jerusalem and particularly the Old City and the Holy Places."""
01	Should Prostitution Be Legal?	"""Contrary to stereotypes of paid sex, work in a legal brothel is not especially dangerous or hazardous to one's health. Some sex workers view their profession as involving greater skill and even a more human touch than alternative jobs open to them. They take pride in their ability to give not only physical pleasure, but also emotional support, to needy people who cannot get sex any other way.  If sex work is not going to disappear anytime soon, anyone who cares about the health and safety of sex workers – not to mention their rights – should support moves to make it a fully legal industry. That is what most sex workers want as well...  [C]ountries that criminalize the sex industry should consider the harms these laws cause, as Amnesty International has done. It is time to put aside moralistic prejudices, whether based on religion or an idealistic form of feminism, and do what is in the best interests of sex workers and the public as a whole."""
10	Should Performance Enhancing Drugs (Such as Steroids) Be Accepted in Sports?	"""Doping is a matter of ethics, which affects not only Olympic athletes but also youth, high school, college and professional athletes. The fact is doping threatens to undermine the ethical and physical well being of children...  We cannot allow performance-enhancing drugs to undermine the Olympic Movement. We cannot allow another generation of young people to approach adulthood with a pervading sense of cynicism, and a belief in the power of chemical manipulation rather than the power of character...  New doping control measures must be rooted in sport ethics and values; they must flow from athlete agreement; they must respect athletes' rights to privacy; and they must be independently, accountably and fairly administered."""
10	Is the United States a Monotheistic (One God) State?	"""[O]ur faith will not be compromised by learning the wisdom from people who practice other religions, like my Jain friend from Lowville. On the contrary, our faith and our nation will be enriched.  Perhaps, we are not 'one nation under God' after all.  A more accurate description of our country may be that we are 'one nation under many gods' whom (we hope) will all 'get along wonderfully.'"""
10	Should Teachers Get Tenure?	“Once teachers get tenure – which typically happens at the end of three years – they basically have their jobs for life. Last year, only 10 in 55,000 tenured New York City teachers were fired for poor performance. Protecting grownups rather than making sure students can read and do math is how our country has gotten into the educational mess it’s in today. It’s the reason we have shameful racial achievement gaps separating our white and Asian students from our African-American and Latino students. It’s the reason too many of our kids are dropping out of school. It’s the reason our kids are lagging further and further behind their international peers.”
10	Should Prostitution Tolerance Zones like Red-Light Districts Be Created?	"""[We oppose red-light districts b]ecause it creates a two-tier industry. Some people don't want to work there and some patrons won't go to a demarcated area."""
10	Does Section 2 of the Voting Rights Act (VRA) Apply to Felon Disenfranchisement Laws?	"""Although this court is bound by the holding of the Court of Appeals, the Defendants' position remains that, in light of rulings in other circuits, the VRA does not apply to felon disenfranchisement."""
01	Is the ACLU Good for America?	an active member of the ACLU for over 50 years including President of the Greater Philadelphia Branch and member of the Pennsylvania state board and several national committees, I have always cherished my membership in the foremost civil rights organization in the nation.”
01	Should Gay Marriage Be Legal?	“In my 2007 book, ‘The Future of Marriage,’ and in my 2010 court testimony concerning Proposition 8, the California ballot initiative that defined marriage as between a man and a woman, I took a stand against gay marriage. But as a marriage advocate, the time has come for me to accept gay marriage and emphasize the good that it can do… I don’t believe that opposite-sex and same-sex relationships are the same, but I do believe, with growing numbers of Americans, that the time for denigrating or stigmatizing same-sex relationships is over. Whatever one’s definition of marriage, legally recognizing gay and lesbian couples and their children is a victory for basic fairness. Another good thing is comity. Surely we must live together with some degree of mutual acceptance, even if doing so involves compromise. …I have no stomach for what we often too glibly call ‘culture wars.’ Especially on this issue, I’m more interested in conciliation than in further fighting. A third good thing is respect for an emerging consensus. The population as a whole remains deeply divided, but most of our national elites, as well as most younger Americans, favor gay marriage. This emerging consensus may be wrong on the merits. But surely it matters.” [Editor’s Note: Prior to David Blankenhorn’s June 22, 2012 Pro statement above, he made a Con statement on Sep. 19, 2008.]
01	Is Raw Milk More Healthful Than Pasteurized Milk?	"""Beneficial bacteria provide benefits in a number of ways…[o]ne of the ways that they provide benefit is by producing specific substances which kill other [harmful] bacteria. Another way that they are beneficial to people is that they inhibit the growth of other [harmful] bacteria indirectly rather than just simply killing them. Additionally, they have been shown -- beneficial bacteria have been shown to block the entrance of [harmful] bacteria into the body, therefore preventing the illness…   Prebiotic is a substance which when introduced to beneficial bacteria stimulates their growth or stimulates their beneficial activity. A probiotic is defined technically as bacteria, beneficial bacteria, which when added to a product or as a supplement provides those beneficial bacteria to the person that's drinking the milk. My personal take on this is it's obvious from the definitions that fresh market - raw market milk is in fact a prebiotic. It does stimulate beneficial organisms. And although not technically meeting the definition of a probiotic because it's not added, these beneficial bacteria that are present are natively present in [raw] milk."""
01	Should birth control pills be available over the counter?	“If birth control pills are made available over the counter prices are likely to drop. That’s because oral contraceptives will be liberated from the third-party spending trap. As is the case with doctor, hospital, and lab bills, the presence of a third-party payer results in higher prices for prescription drugs than would otherwise be the case if a pharmacy was dealing directly with the patient, not the third-party middleman… Reclassifying birth control pills to over the counter can save women money in the long run. It also adds convenience, choice, and privacy. Medical science supports the move. The only remaining obstacles are political.”
10	Should Health Checks Be Mandatory for Prostitutes?	"""AFAO is concerned about the negative public health impact of the proposed law. Mandatory health requirements stigmatise sex workers and fail to promote good health outcomes.   Australian sex workers have very low rates of STIs and HIV, and most enjoy better sexual health than the general community. There is a strong culture of safe sex in the industry and condom use is now an almost universal practice. Excellent sexual health standards have been developed voluntarily, without criminalising the involvement of sex workers with STIs or HIV in the industry."""
01	Does the Death Penalty Deter Crime?	"""I do, that’s the only reason to be for it. I don’t think you should support the death penalty to seek revenge. I don’t think that’s right. I think the reason to support the death penalty is because it saves other people’s lives."""
10	Are Electronic Voting Machines Accessible to Disabled Voters?	"""'Very few of our members were able to vote privately, independently, despite Santa Clara County's supposed accessible touch screens,' Dawn Wilcox, president of the Silicon Valley Council of the Blind, wrote in a letter to the registrar of voters after the March [2004] primary. 'I feel this is an unacceptable state of affairs,'...  Wilcox said in an interview that she surveyed more than 50 members of her group after hearing anecdotal accounts of Election Day snafus. Only two members said the machines functioned smoothly. About a dozen provided detailed descriptions of the problems they experienced using the audio technology that was supposed to guide them through the ballot and then cast a vote in secret...  Among the criticisms provided by voters was poor sound quality, delayed response time and Braille that was positioned so awkwardly it could be read upside down. [Sam] Chen, a retired college professor, also said the audio message required blind voters to press a yellow button. 'Yellow means nothing to me,' Chen said."""
10	Is Biofuel Production a Major Cause of the World Food Crisis?	"""Accelerated growth in corn use for ethanol has led critics to question corn growers' ability to satisfy demand for both renewable fuels and traditional markets such as livestock and poultry feed, food processing and exports...  Those who say we must prioritize the demands on grain in a 'food vs. fuel' scenario are not taking into account the dramatic advances in seed technology, improved agricultural efficiency, innovations in biofuels production and other breakthroughs that are allowing the American farmer to meet the world's need for food, feed, fuel and other uses...  Even as corn use for ethanol has risen dramatically over the past 10 years, American farmers have continued to be the world's top exporter of corn—satisfying the demands of foreign customers. Corn exports have stayed steady or expanded slightly...  Most of the corn exported from the United States is used for livestock feed, not human food. In 2006/07, the U.S. sent 33 percent of its corn exports to Japan (primarily for livestock production), while about one-hundredth of one percent (.01%) went to the top ten undernourished countries in the world."""
01	Does Judaism Support the Death Penalty?	"""[T]he preservation of human dignity requires capital punishment of convicted murderers. The position of Judaism is opposite of the position espoused by liberals. It is precisely because of man's creation in God's image that capital punishment is declared justified and necessary. Human dignity requires execution of murderers, not compassion for their souls.  Moreover, capital punishment is regarded in Judaism as a favor for the capital sinner, a form of atonement and redemption. Ordinary murderers are allowed to achieve atonement for their souls in their execution. Only especially vile murderers - such as false witness whose lies are discovered after the person who was framed has been executed, or a man who sacrifices both his son and his daughter to the pagan god Molokh - are denied execution because they are regarded as beyond redemption through capital punishment. Again, execution preserves human dignity, it does not defile it."""
01	Should the Federal Minimum Wage Be Increased?	“July [2014] will mark five years since the federal minimum wage was last raised. We urge you to act now and enact a three-step raise of 95 cents a year for three years—which would mean a minimum wage of $10.10 by 2016—and then index it to protect against inflation… This policy would directly provide higher wages for close to 17 million workers by 2016. Furthermore, another 11 million workers whose wages are just above the new minimum would likely see a wage increase through ‘spillover’ effects, as employers adjust their internal wage ladders. The vast majority of employees who would benefit are adults in working families… In recent years there have been important developments in the academic literature on the effect of increases in the minimum wage on employment, with the weight of evidence now showing that increases in the minimum wage have had little or no negative effect on the employment of minimum-wage workers, even during times of weakness in the labor market. Research suggests that a minimum-wage increase could have a small stimulative effect on the economy as low-wage workers spend their additional earnings, raising demand and job growth, and providing some help on the jobs front.”
10	Is It Possible to Have a Meaningful Recount from an Electronic Voting Machine?	"""Without voter-verified paper records that accurately reflect the voters’ choices, it is simply impossible to perform a meaningful recount. While most DRE voting machines can print a paper record of the votes cast, this report is not generated until after the polls have closed, and is nothing more than a printout of the electronic records. If the electronic record is inaccurate, then the printed report will also be inaccurate. Such a printout is not voter-verified and does not provide an audit trail appropriate for a meaningful recount."""
10	Should Felons Be Permitted to Vote while in Prison?	"""[I]t seems to me perfectly fine to say that all felons have shown at least enough untrustworthiness to lose their right to vote while in prison.   Once they are out, then states can make case-by-case distinctions between murderers, drug dealers, and the like."""
10	Do Standardized Tests Improve Education in America?	NCLB tests are drastically narrowing the curriculum. A national 2007 study by the Center on Education Policy reported that since 2001, 44% of school districts had reduced the time spent on science, social studies and the arts by an average of 145 minutes per week in order to focus on reading and math. [1] A 2007 survey of 1,250 civics, government, and social studies teachers showed that 75% of those teaching current events less often cited standardized tests as the reason. [16] Read More
